bank,candidate,polarity,selected,selrank,layer,R,S,F,X,U,ratio
GSS,L14_SV52,negative,True,221,14,10,4,37,0,0,0.286
GSS,L14_SV52,positive,False,221,14,37,0,2,3,17,0.000
GSS,L14_SV53,negative,False,845,14,20,0,2,0,23,0.000
GSS,L14_SV53,positive,True,845,14,12,0,29,0,2,0.000
GSS,L14_SV54,negative,False,468,14,46,2,2,2,7,0.042
GSS,L14_SV54,positive,True,468,14,39,2,0,0,12,0.049
GSS,L14_SV55,negative,False,754,14,9,5,15,0,3,0.357
GSS,L14_SV55,positive,True,754,14,42,0,0,0,16,0.000
GSS,L14_SV56,negative,False,283,14,3,0,31,0,2,0.000
GSS,L14_SV56,positive,True,283,14,15,2,3,0,6,0.118
GSS,L14_SV57,negative,False,291,14,41,5,0,0,16,0.109
GSS,L14_SV57,positive,True,291,14,19,2,9,0,1,0.095
GSS,L14_SV58,negative,True,1146,14,34,8,2,0,11,0.190
GSS,L14_SV58,positive,False,1146,14,13,4,11,2,4,0.235
GSS,L14_SV59,negative,True,1048,14,31,12,13,0,3,0.279
GSS,L14_SV59,positive,False,1048,14,12,0,0,0,28,0.000
GSS,L14_SV60,negative,True,130,14,23,3,22,0,10,0.115
GSS,L14_SV60,positive,False,130,14,37,1,0,0,8,0.026
GSS,L14_SV61,negative,False,440,14,14,9,15,0,2,0.391
GSS,L14_SV61,positive,True,440,14,45,0,0,0,7,0.000
GSS,L14_SV62,negative,True,708,14,1,3,38,0,1,0.750
GSS,L14_SV62,positive,False,708,14,18,0,4,0,12,0.000
GSS,L14_SV63,negative,True,113,14,0,0,0,0,2,
GSS,L14_SV63,positive,False,113,14,13,11,37,0,2,0.458
GSS,L14_SV64,negative,False,145,14,26,0,2,0,9,0.000
GSS,L14_SV64,positive,True,145,14,37,5,4,0,5,0.119
GSS,L15_SV01,negative,True,1436,15,0,0,64,0,0,
GSS,L15_SV01,positive,False,1436,15,47,0,0,3,9,0.000
GSS,L15_SV02,negative,False,1372,15,46,0,0,0,0,0.000
GSS,L15_SV02,positive,True,1372,15,1,0,6,0,0,0.000
GSS,L15_SV03,negative,False,1011,15,22,9,31,0,0,0.290
GSS,L15_SV03,positive,True,1011,15,22,0,10,0,7,0.000
GSS,L15_SV04,negative,False,1434,15,49,0,0,0,15,0.000
GSS,L15_SV04,positive,True,1434,15,0,0,0,0,0,
GSS,L15_SV05,negative,True,903,15,5,0,2,0,3,0.000
GSS,L15_SV05,positive,False,903,15,0,0,0,0,0,
GSS,L15_SV06,negative,True,1133,15,55,0,0,0,2,0.000
GSS,L15_SV06,positive,False,1133,15,20,21,0,0,0,0.512
GSS,L15_SV07,negative,True,1183,15,35,3,0,17,2,0.079
GSS,L15_SV07,positive,False,1183,15,0,0,0,0,0,
GSS,L15_SV08,negative,True,891,15,34,1,27,0,1,0.029
GSS,L15_SV08,positive,False,891,15,24,1,1,1,5,0.040
GSS,L15_SV09,negative,True,864,15,12,22,24,0,0,0.647
GSS,L15_SV09,positive,False,864,15,55,0,5,0,3,0.000
GSS,L15_SV10,negative,False,89,15,0,12,28,0,2,1.000
GSS,L15_SV10,positive,True,89,15,52,0,0,0,0,0.000
GSS,L15_SV11,negative,False,993,15,19,4,1,0,5,0.174
GSS,L15_SV11,positive,True,993,15,23,1,22,0,4,0.042
GSS,L15_SV12,negative,True,907,15,14,3,15,0,3,0.176
GSS,L15_SV12,positive,False,907,15,5,1,38,0,1,0.167
GSS,L15_SV13,negative,True,1006,15,47,10,1,0,5,0.175
GSS,L15_SV13,positive,False,1006,15,15,0,15,0,6,0.000
GSS,L15_SV14,negative,True,1360,15,26,1,6,0,7,0.037
GSS,L15_SV14,positive,False,1360,15,28,7,13,0,3,0.200
GSS,L15_SV15,negative,True,1092,15,8,0,1,0,4,0.000
GSS,L15_SV15,positive,False,1092,15,15,25,18,0,3,0.625
GSS,L15_SV16,negative,True,639,15,58,2,0,0,3,0.033
GSS,L15_SV16,positive,False,639,15,12,5,0,1,5,0.294
GSS,L15_SV17,negative,False,365,15,24,2,22,0,5,0.077
GSS,L15_SV17,positive,True,365,15,10,0,6,0,0,0.000
GSS,L15_SV18,negative,True,809,15,18,10,28,0,0,0.357
GSS,L15_SV18,positive,False,809,15,31,0,1,0,3,0.000
GSS,L15_SV19,negative,False,977,15,37,4,10,0,5,0.098
GSS,L15_SV19,positive,True,977,15,7,0,43,0,3,0.000
GSS,L15_SV20,negative,True,1030,15,20,5,1,0,6,0.200
GSS,L15_SV20,positive,False,1030,15,24,0,2,1,9,0.000
GSS,L15_SV21,negative,False,1357,15,0,0,26,0,0,
GSS,L15_SV21,positive,True,1357,15,26,5,18,0,13,0.161
GSS,L15_SV22,negative,True,822,15,9,19,1,2,9,0.679
GSS,L15_SV22,positive,False,822,15,17,0,10,0,0,0.000
GSS,L15_SV23,negative,True,186,15,20,27,12,0,2,0.574
GSS,L15_SV23,positive,False,186,15,60,0,0,0,1,0.000
GSS,L15_SV24,negative,True,724,15,38,1,11,0,3,0.026
GSS,L15_SV24,positive,False,724,15,19,0,32,0,4,0.000
GSS,L15_SV25,negative,True,1298,15,38,2,1,2,10,0.050
GSS,L15_SV25,positive,False,1298,15,0,7,22,0,0,1.000
GSS,L15_SV26,negative,False,1010,15,34,0,0,0,11,0.000
GSS,L15_SV26,positive,True,1010,15,10,6,39,0,6,0.375
GSS,L15_SV27,negative,True,840,15,12,5,5,0,6,0.294
GSS,L15_SV27,positive,False,840,15,44,1,7,0,6,0.022
GSS,L15_SV28,negative,True,784,15,17,6,19,0,3,0.261
GSS,L15_SV28,positive,False,784,15,42,8,0,0,8,0.160
GSS,L15_SV29,negative,True,151,15,42,0,1,0,11,0.000
GSS,L15_SV29,positive,False,151,15,14,0,44,0,0,0.000
GSS,L15_SV30,negative,False,856,15,18,0,22,0,10,0.000
GSS,L15_SV30,positive,True,856,15,30,9,4,0,8,0.231
GSS,L15_SV31,negative,False,1287,15,43,4,4,0,6,0.085
GSS,L15_SV31,positive,True,1287,15,0,0,52,0,0,
GSS,L15_SV32,negative,True,713,15,19,0,6,0,10,0.000
GSS,L15_SV32,positive,False,713,15,22,5,9,1,8,0.185
GSS,L15_SV33,negative,False,244,15,25,0,34,0,2,0.000
GSS,L15_SV33,positive,True,244,15,17,0,0,0,13,0.000
GSS,L15_SV34,negative,False,1193,15,23,0,22,0,4,0.000
GSS,L15_SV34,positive,True,1193,15,5,31,3,0,9,0.861
GSS,L15_SV35,negative,True,758,15,21,17,5,0,13,0.447
GSS,L15_SV35,positive,False,758,15,4,0,45,0,1,0.000
GSS,L15_SV36,negative,True,557,15,39,1,17,0,5,0.025
GSS,L15_SV36,positive,False,557,15,31,13,1,0,7,0.295
GSS,L15_SV37,negative,False,915,15,22,4,8,0,4,0.154
GSS,L15_SV37,positive,True,915,15,24,2,21,1,4,0.077
GSS,L15_SV38,negative,True,1101,15,19,3,0,0,6,0.136
GSS,L15_SV38,positive,False,1101,15,14,1,40,0,4,0.067
GSS,L15_SV39,negative,True,568,15,10,21,8,0,3,0.677
GSS,L15_SV39,positive,False,568,15,31,1,0,0,10,0.031
GSS,L15_SV40,negative,True,1217,15,16,5,31,0,0,0.238
GSS,L15_SV40,positive,False,1217,15,17,0,12,0,4,0.000
GSS,L15_SV41,negative,True,218,15,23,3,3,0,1,0.115
GSS,L15_SV41,positive,False,218,15,20,1,13,0,18,0.048
GSS,L15_SV42,negative,False,1094,15,34,3,3,0,15,0.081
GSS,L15_SV42,positive,True,1094,15,34,1,0,0,9,0.029
GSS,L15_SV43,negative,False,1085,15,19,1,4,1,11,0.050
GSS,L15_SV43,positive,True,1085,15,34,0,8,0,11,0.000
GSS,L15_SV44,negative,True,685,15,21,1,2,4,12,0.045
GSS,L15_SV44,positive,False,685,15,44,17,0,0,1,0.279
GSS,L15_SV45,negative,False,1253,15,22,0,20,0,5,0.000
GSS,L15_SV45,positive,True,1253,15,16,23,7,0,3,0.590
GSS,L15_SV46,negative,False,340,15,5,0,12,0,9,0.000
GSS,L15_SV46,positive,True,340,15,21,3,6,0,12,0.125
GSS,L15_SV47,negative,True,1320,15,18,0,0,0,6,0.000
GSS,L15_SV47,positive,False,1320,15,12,23,19,0,0,0.657
GSS,L15_SV48,negative,True,393,15,31,1,1,0,16,0.031
GSS,L15_SV48,positive,False,393,15,8,28,20,0,1,0.778
GSS,L15_SV49,negative,False,950,15,18,0,0,0,20,0.000
GSS,L15_SV49,positive,True,950,15,12,1,28,0,9,0.077
GSS,L15_SV50,negative,False,106,15,33,11,5,0,6,0.250
GSS,L15_SV50,positive,True,106,15,12,0,15,0,12,0.000
GSS,L15_SV51,negative,True,597,15,4,0,35,0,2,0.000
GSS,L15_SV51,positive,False,597,15,21,14,3,1,13,0.400
GSS,L15_SV52,negative,False,111,15,31,2,14,1,5,0.061
GSS,L15_SV52,positive,True,111,15,35,0,1,0,12,0.000
GSS,L15_SV53,negative,True,924,15,55,0,0,0,4,0.000
GSS,L15_SV53,positive,False,924,15,38,0,1,0,21,0.000
GSS,L15_SV54,negative,True,333,15,21,6,28,0,1,0.222
GSS,L15_SV54,positive,False,333,15,35,0,0,0,17,0.000
GSS,L15_SV55,negative,False,1130,15,13,0,27,0,3,0.000
GSS,L15_SV55,positive,True,1130,15,8,2,37,0,0,0.200
GSS,L15_SV56,negative,True,484,15,10,14,4,0,2,0.583
GSS,L15_SV56,positive,False,484,15,32,0,13,0,15,0.000
GSS,L15_SV57,negative,True,692,15,23,2,2,0,7,0.080
GSS,L15_SV57,positive,False,692,15,26,0,1,2,5,0.000
GSS,L15_SV58,negative,False,1091,15,28,0,3,0,14,0.000
GSS,L15_SV58,positive,True,1091,15,20,8,20,0,8,0.286
GSS,L15_SV59,negative,True,87,15,15,42,0,0,2,0.737
GSS,L15_SV59,positive,False,87,15,26,0,1,0,33,0.000
GSS,L15_SV60,negative,False,469,15,17,6,32,0,1,0.261
GSS,L15_SV60,positive,True,469,15,37,0,0,0,5,0.000
GSS,L15_SV61,negative,True,954,15,2,4,34,0,1,0.667
GSS,L15_SV61,positive,False,954,15,20,0,6,0,12,0.000
GSS,L15_SV62,negative,True,119,15,3,0,0,2,7,0.000
GSS,L15_SV62,positive,False,119,15,30,3,20,0,3,0.091
GSS,L15_SV63,negative,True,247,15,39,0,1,0,15,0.000
GSS,L15_SV63,positive,False,247,15,5,10,39,0,1,0.667
GSS,L15_SV64,negative,True,1207,15,36,0,2,0,8,0.000
GSS,L15_SV64,positive,False,1207,15,9,0,34,0,0,0.000
GSS,L16_SV01,negative,True,1430,16,0,0,64,0,0,
GSS,L16_SV01,positive,False,1430,16,45,0,0,3,7,0.000
GSS,L16_SV02,negative,False,1416,16,42,0,0,0,2,0.000
GSS,L16_SV02,positive,True,1416,16,1,0,12,0,0,0.000
GSS,L16_SV03,negative,False,896,16,14,4,38,0,1,0.222
GSS,L16_SV03,positive,True,896,16,23,0,0,0,29,0.000
GSS,L16_SV04,negative,True,1459,16,49,0,0,0,15,0.000
GSS,L16_SV04,positive,False,1459,16,0,0,0,0,0,
GSS,L16_SV05,negative,True,483,16,2,0,2,0,1,0.000
GSS,L16_SV05,positive,False,483,16,18,0,1,0,1,0.000
GSS,L16_SV06,negative,False,1114,16,49,0,0,0,5,0.000
GSS,L16_SV06,positive,True,1114,16,13,26,0,0,2,0.667
GSS,L16_SV07,negative,True,994,16,31,2,0,17,4,0.061
GSS,L16_SV07,positive,False,994,16,1,0,0,0,0,0.000
GSS,L16_SV08,negative,True,778,16,26,0,36,0,1,0.000
GSS,L16_SV08,positive,False,778,16,21,1,2,1,8,0.045
GSS,L16_SV09,negative,True,631,16,15,38,9,0,0,0.717
GSS,L16_SV09,positive,False,631,16,56,1,2,1,3,0.018
GSS,L16_SV10,negative,False,62,16,0,11,27,0,1,1.000
GSS,L16_SV10,positive,True,62,16,45,0,0,0,4,0.000
GSS,L16_SV11,negative,False,1318,16,18,5,12,0,10,0.217
GSS,L16_SV11,positive,True,1318,16,2,2,42,0,0,0.500
GSS,L16_SV12,negative,True,448,16,15,4,4,0,5,0.211
GSS,L16_SV12,positive,False,448,16,5,1,48,0,2,0.167
GSS,L16_SV13,negative,True,770,16,44,9,0,0,8,0.170
GSS,L16_SV13,positive,False,770,16,30,0,16,0,6,0.000
GSS,L16_SV14,negative,True,1328,16,23,0,10,0,6,0.000
GSS,L16_SV14,positive,False,1328,16,11,1,1,0,1,0.083
GSS,L16_SV15,negative,True,967,16,15,5,0,0,7,0.250
GSS,L16_SV15,positive,False,967,16,43,10,5,0,6,0.189
GSS,L16_SV16,negative,True,848,16,51,0,0,0,5,0.000
GSS,L16_SV16,positive,False,848,16,15,20,20,0,4,0.571
GSS,L16_SV17,negative,False,269,16,17,3,38,0,2,0.150
GSS,L16_SV17,positive,True,269,16,3,0,1,1,1,0.000
GSS,L16_SV18,negative,True,230,16,21,6,30,0,4,0.222
GSS,L16_SV18,positive,False,230,16,40,0,0,0,10,0.000
GSS,L16_SV19,negative,False,1081,16,7,1,40,0,0,0.125
GSS,L16_SV19,positive,True,1081,16,23,1,7,0,8,0.042
GSS,L16_SV20,negative,True,796,16,34,12,0,0,7,0.261
GSS,L16_SV20,positive,False,796,16,11,0,16,1,1,0.000
GSS,L16_SV21,negative,False,1356,16,9,3,18,0,2,0.250
GSS,L16_SV21,positive,True,1356,16,34,2,8,0,7,0.056
GSS,L16_SV22,negative,True,542,16,26,8,1,0,7,0.235
GSS,L16_SV22,positive,False,542,16,22,3,26,0,7,0.120
GSS,L16_SV23,negative,True,738,16,10,26,12,0,4,0.722
GSS,L16_SV23,positive,False,738,16,64,0,0,0,0,0.000
GSS,L16_SV24,negative,True,375,16,39,4,17,0,1,0.093
GSS,L16_SV24,positive,False,375,16,2,1,58,0,0,0.333
GSS,L16_SV25,negative,True,1256,16,30,1,0,2,14,0.032
GSS,L16_SV25,positive,False,1256,16,0,1,1,0,1,1.000
GSS,L16_SV26,negative,False,452,16,26,1,3,0,6,0.037
GSS,L16_SV26,positive,True,452,16,0,0,64,0,0,
GSS,L16_SV27,negative,True,441,16,17,5,15,0,5,0.227
GSS,L16_SV27,positive,False,441,16,11,1,0,0,1,0.083
GSS,L16_SV28,negative,False,727,16,51,0,1,0,3,0.000
GSS,L16_SV28,positive,True,727,16,28,9,0,0,6,0.243
GSS,L16_SV29,negative,True,400,16,39,0,1,0,11,0.000
GSS,L16_SV29,positive,False,400,16,15,1,44,0,2,0.062
GSS,L16_SV30,negative,False,1065,16,19,0,25,0,3,0.000
GSS,L16_SV30,positive,True,1065,16,31,5,3,0,11,0.139
GSS,L16_SV31,negative,True,1216,16,42,2,7,0,2,0.045
GSS,L16_SV31,positive,False,1216,16,0,0,28,0,0,
GSS,L16_SV32,negative,False,581,16,5,0,56,0,0,0.000
GSS,L16_SV32,positive,True,581,16,34,0,1,0,7,0.000
GSS,L16_SV33,negative,False,507,16,43,0,7,0,2,0.000
GSS,L16_SV33,positive,True,507,16,8,4,1,0,11,0.333
GSS,L16_SV34,negative,False,1153,16,22,1,4,0,4,0.043
GSS,L16_SV34,positive,True,1153,16,18,35,4,0,3,0.660
GSS,L16_SV35,negative,True,828,16,20,16,4,0,12,0.444
GSS,L16_SV35,positive,False,828,16,4,0,55,0,0,0.000
GSS,L16_SV36,negative,False,266,16,45,0,5,0,10,0.000
GSS,L16_SV36,positive,True,266,16,33,6,0,0,6,0.154
GSS,L16_SV37,negative,True,890,16,29,1,15,0,9,0.033
GSS,L16_SV37,positive,False,890,16,6,11,13,0,10,0.647
GSS,L16_SV38,negative,True,1214,16,22,1,1,0,11,0.043
GSS,L16_SV38,positive,False,1214,16,0,1,51,0,1,1.000
GSS,L16_SV39,negative,True,676,16,13,13,3,0,10,0.500
GSS,L16_SV39,positive,False,676,16,26,0,10,0,13,0.000
GSS,L16_SV40,negative,True,723,16,7,21,28,0,5,0.750
GSS,L16_SV40,positive,False,723,16,27,0,2,0,8,0.000
GSS,L16_SV41,negative,False,574,16,20,0,3,0,7,0.000
GSS,L16_SV41,positive,True,574,16,6,4,12,1,7,0.400
GSS,L16_SV42,negative,False,789,16,14,4,20,0,5,0.222
GSS,L16_SV42,positive,True,789,16,12,0,16,0,4,0.000
GSS,L16_SV43,negative,True,131,16,32,17,0,0,7,0.347
GSS,L16_SV43,positive,False,131,16,34,0,3,0,23,0.000
GSS,L16_SV44,negative,True,329,16,18,0,1,2,11,0.000
GSS,L16_SV44,positive,False,329,16,18,12,5,0,10,0.400
GSS,L16_SV45,negative,False,1194,16,31,4,9,0,8,0.114
GSS,L16_SV45,positive,True,1194,16,12,6,7,0,5,0.333
GSS,L16_SV46,negative,True,1189,16,10,4,0,0,2,0.286
GSS,L16_SV46,positive,False,1189,16,22,1,36,0,2,0.043
GSS,L16_SV47,negative,False,997,16,12,0,33,1,3,0.000
GSS,L16_SV47,positive,True,997,16,29,0,0,0,11,0.000
GSS,L16_SV48,negative,True,242,16,22,0,6,3,7,0.000
GSS,L16_SV48,positive,False,242,16,23,2,0,0,5,0.080
GSS,L16_SV49,negative,False,925,16,13,0,20,0,11,0.000
GSS,L16_SV49,positive,True,925,16,35,8,9,0,3,0.186
GSS,L16_SV50,negative,True,688,16,20,1,19,0,10,0.048
GSS,L16_SV50,positive,False,688,16,29,23,1,0,3,0.442
GSS,L16_SV51,negative,False,866,16,34,0,0,0,26,0.000
GSS,L16_SV51,positive,True,866,16,24,5,19,0,0,0.172
GSS,L16_SV52,negative,False,245,16,36,1,2,2,16,0.027
GSS,L16_SV52,positive,True,245,16,36,1,0,1,19,0.027
GSS,L16_SV53,negative,True,261,16,7,4,45,0,0,0.364
GSS,L16_SV53,positive,False,261,16,14,0,9,6,7,0.000
GSS,L16_SV54,negative,False,766,16,15,4,26,0,2,0.211
GSS,L16_SV54,positive,True,766,16,20,1,0,0,4,0.048
GSS,L16_SV55,negative,True,437,16,14,35,3,0,7,0.714
GSS,L16_SV55,positive,False,437,16,14,2,4,0,15,0.125
GSS,L16_SV56,negative,True,324,16,30,4,6,0,7,0.118
GSS,L16_SV56,positive,False,324,16,33,15,1,0,4,0.312
GSS,L16_SV57,negative,True,501,16,26,0,3,0,20,0.000
GSS,L16_SV57,positive,False,501,16,34,1,13,0,11,0.029
GSS,L16_SV58,negative,True,182,16,28,2,20,0,3,0.067
GSS,L16_SV58,positive,False,182,16,38,3,0,0,17,0.073
GSS,L16_SV59,negative,False,267,16,15,15,15,0,6,0.500
GSS,L16_SV59,positive,True,267,16,42,2,0,0,9,0.045
GSS,L16_SV60,negative,False,787,16,13,0,2,0,19,0.000
GSS,L16_SV60,positive,True,787,16,3,0,30,2,5,0.000
GSS,L16_SV61,negative,False,1090,16,4,20,34,0,0,0.833
GSS,L16_SV61,positive,True,1090,16,5,0,0,2,15,0.000
GSS,L16_SV62,negative,True,271,16,43,0,0,0,15,0.000
GSS,L16_SV62,positive,False,271,16,18,10,26,0,3,0.357
GSS,L16_SV63,negative,True,284,16,16,18,16,0,11,0.529
GSS,L16_SV63,positive,False,284,16,20,0,15,0,11,0.000
GSS,L16_SV64,negative,True,347,16,5,1,34,2,2,0.167
GSS,L16_SV64,positive,False,347,16,36,8,3,0,15,0.182
GSS,L17_SV01,negative,True,1444,17,0,0,64,0,0,
GSS,L17_SV01,positive,False,1444,17,51,0,0,0,10,0.000
GSS,L17_SV02,negative,False,1373,17,48,0,0,0,3,0.000
GSS,L17_SV02,positive,True,1373,17,1,0,2,0,0,0.000
GSS,L17_SV03,negative,False,957,17,4,3,45,0,0,0.429
GSS,L17_SV03,positive,True,957,17,17,0,0,1,12,0.000
GSS,L17_SV04,negative,False,1456,17,48,0,0,0,16,0.000
GSS,L17_SV04,positive,True,1456,17,0,0,0,0,0,
GSS,L17_SV05,negative,True,673,17,1,0,2,0,1,0.000
GSS,L17_SV05,positive,False,673,17,51,0,1,0,6,0.000
GSS,L17_SV06,negative,True,1225,17,31,0,0,0,3,0.000
GSS,L17_SV06,positive,False,1225,17,24,20,6,0,2,0.455
GSS,L17_SV07,negative,True,968,17,25,8,0,16,4,0.242
GSS,L17_SV07,positive,False,968,17,0,0,0,0,0,
GSS,L17_SV08,negative,False,595,17,16,0,46,0,1,0.000
GSS,L17_SV08,positive,True,595,17,28,0,2,1,8,0.000
GSS,L17_SV09,negative,True,706,17,3,12,46,0,0,0.800
GSS,L17_SV09,positive,False,706,17,61,0,0,0,0,0.000
GSS,L17_SV10,negative,True,626,17,28,0,0,0,7,0.000
GSS,L17_SV10,positive,False,626,17,10,16,14,0,5,0.615
GSS,L17_SV11,negative,False,1213,17,22,15,0,0,6,0.405
GSS,L17_SV11,positive,True,1213,17,4,1,35,0,0,0.200
GSS,L17_SV12,negative,False,287,17,11,3,22,0,2,0.214
GSS,L17_SV12,positive,True,287,17,23,1,9,0,3,0.042
GSS,L17_SV13,negative,False,618,17,34,5,0,0,5,0.128
GSS,L17_SV13,positive,True,618,17,19,0,14,0,22,0.000
GSS,L17_SV14,negative,True,1305,17,15,0,1,1,5,0.000
GSS,L17_SV14,positive,False,1305,17,16,2,2,0,1,0.111
GSS,L17_SV15,negative,True,834,17,52,0,0,0,8,0.000
GSS,L17_SV15,positive,False,834,17,16,16,15,0,3,0.500
GSS,L17_SV16,negative,False,456,17,17,1,1,1,10,0.056
GSS,L17_SV16,positive,True,456,17,53,4,0,0,7,0.070
GSS,L17_SV17,negative,False,80,17,34,0,12,0,8,0.000
GSS,L17_SV17,positive,True,80,17,3,0,5,0,0,0.000
GSS,L17_SV18,negative,False,395,17,26,0,0,0,6,0.000
GSS,L17_SV18,positive,True,395,17,2,3,54,0,0,0.600
GSS,L17_SV19,negative,False,545,17,30,2,2,0,10,0.062
GSS,L17_SV19,positive,True,545,17,13,0,26,0,3,0.000
GSS,L17_SV20,negative,False,1070,17,29,16,7,0,5,0.356
GSS,L17_SV20,positive,True,1070,17,2,0,55,0,0,0.000
GSS,L17_SV21,negative,False,1281,17,19,6,18,0,5,0.240
GSS,L17_SV21,positive,True,1281,17,33,1,18,0,2,0.029
GSS,L17_SV22,negative,True,399,17,18,6,8,0,5,0.250
GSS,L17_SV22,positive,False,399,17,57,0,1,0,0,0.000
GSS,L17_SV23,negative,False,1199,17,7,4,47,0,3,0.364
GSS,L17_SV23,positive,True,1199,17,37,1,8,0,8,0.026
GSS,L17_SV24,negative,True,1061,17,29,17,13,0,4,0.370
GSS,L17_SV24,positive,False,1061,17,8,0,7,0,3,0.000
GSS,L17_SV25,negative,True,217,17,29,0,1,16,5,0.000
GSS,L17_SV25,positive,False,217,17,1,1,62,0,0,0.500
GSS,L17_SV26,negative,False,1350,17,0,0,0,0,0,
GSS,L17_SV26,positive,True,1350,17,12,6,1,0,10,0.333
GSS,L17_SV27,negative,True,898,17,58,0,0,0,4,0.000
GSS,L17_SV27,positive,False,898,17,30,5,6,0,7,0.143
GSS,L17_SV28,negative,False,127,17,14,3,37,0,3,0.176
GSS,L17_SV28,positive,True,127,17,27,0,0,1,13,0.000
GSS,L17_SV29,negative,False,978,17,8,1,13,0,10,0.111
GSS,L17_SV29,positive,True,978,17,24,18,0,0,16,0.429
GSS,L17_SV30,negative,False,807,17,38,3,2,0,8,0.073
GSS,L17_SV30,positive,True,807,17,2,0,0,0,3,0.000
GSS,L17_SV31,negative,True,1226,17,18,2,0,0,11,0.100
GSS,L17_SV31,positive,False,1226,17,1,0,58,0,1,0.000
GSS,L17_SV32,negative,False,85,17,7,2,52,0,2,0.222
GSS,L17_SV32,positive,True,85,17,33,0,1,0,3,0.000
GSS,L17_SV33,negative,True,1236,17,42,1,4,0,11,0.023
GSS,L17_SV33,positive,False,1236,17,29,5,0,0,4,0.147
GSS,L17_SV34,negative,False,755,17,17,1,7,0,5,0.056
GSS,L17_SV34,positive,True,755,17,40,19,2,0,3,0.322
GSS,L17_SV35,negative,True,824,17,43,0,3,0,11,0.000
GSS,L17_SV35,positive,False,824,17,49,1,2,0,6,0.020
GSS,L17_SV36,negative,False,1107,17,16,0,39,0,0,0.000
GSS,L17_SV36,positive,True,1107,17,14,3,0,0,15,0.176
GSS,L17_SV37,negative,False,273,17,0,50,14,0,0,1.000
GSS,L17_SV37,positive,True,273,17,24,0,0,0,12,0.000
GSS,L17_SV38,negative,False,998,17,20,0,1,0,3,0.000
GSS,L17_SV38,positive,True,998,17,5,1,21,0,0,0.167
GSS,L17_SV39,negative,True,512,17,6,4,2,0,2,0.400
GSS,L17_SV39,positive,False,512,17,13,0,25,0,3,0.000
GSS,L17_SV40,negative,False,389,17,15,16,12,0,18,0.516
GSS,L17_SV40,positive,True,389,17,24,6,0,1,4,0.200
GSS,L17_SV41,negative,True,426,17,22,0,0,0,11,0.000
GSS,L17_SV41,positive,False,426,17,24,8,15,0,3,0.250
GSS,L17_SV42,negative,True,176,17,22,8,2,0,5,0.267
GSS,L17_SV42,positive,False,176,17,33,0,5,0,23,0.000
GSS,L17_SV43,negative,False,370,17,26,0,6,1,9,0.000
GSS,L17_SV43,positive,True,370,17,15,25,1,0,8,0.625
GSS,L17_SV44,negative,True,530,17,26,1,8,0,5,0.037
GSS,L17_SV44,positive,False,530,17,13,1,10,0,14,0.071
GSS,L17_SV45,negative,False,397,17,18,3,30,0,6,0.143
GSS,L17_SV45,positive,True,397,17,21,0,1,1,7,0.000
GSS,L17_SV46,negative,True,402,17,11,26,10,1,1,0.703
GSS,L17_SV46,positive,False,402,17,30,4,8,0,15,0.118
GSS,L17_SV47,negative,False,153,17,19,1,0,0,22,0.050
GSS,L17_SV47,positive,True,153,17,4,3,19,0,6,0.429
GSS,L17_SV48,negative,False,349,17,13,8,10,0,7,0.381
GSS,L17_SV48,positive,True,349,17,35,1,0,0,5,0.028
GSS,L17_SV49,negative,False,986,17,15,0,12,0,3,0.000
GSS,L17_SV49,positive,True,986,17,14,22,13,0,5,0.611
GSS,L17_SV50,negative,True,780,17,3,5,9,0,1,0.625
GSS,L17_SV50,positive,False,780,17,29,2,3,0,7,0.065
GSS,L17_SV51,negative,False,720,17,28,0,1,0,30,0.000
GSS,L17_SV51,positive,True,720,17,15,11,11,1,4,0.423
GSS,L17_SV52,negative,False,181,17,20,4,1,0,15,0.167
GSS,L17_SV52,positive,True,181,17,62,0,0,0,1,0.000
GSS,L17_SV53,negative,True,358,17,19,9,24,0,2,0.321
GSS,L17_SV53,positive,False,358,17,25,0,0,0,18,0.000
GSS,L17_SV54,negative,True,232,17,9,2,1,0,6,0.182
GSS,L17_SV54,positive,False,232,17,14,14,17,0,6,0.500
GSS,L17_SV55,negative,True,647,17,22,33,0,0,6,0.600
GSS,L17_SV55,positive,False,647,17,0,4,43,0,1,1.000
GSS,L17_SV56,negative,False,931,17,12,4,30,0,1,0.250
GSS,L17_SV56,positive,True,931,17,11,4,18,2,14,0.267
GSS,L17_SV57,negative,True,506,17,28,0,18,0,3,0.000
GSS,L17_SV57,positive,False,506,17,38,1,1,0,14,0.026
GSS,L17_SV58,negative,False,730,17,11,1,3,0,20,0.083
GSS,L17_SV58,positive,True,730,17,41,6,0,0,5,0.128
GSS,L17_SV59,negative,True,388,17,31,0,0,0,18,0.000
GSS,L17_SV59,positive,False,388,17,23,2,5,0,6,0.080
GSS,L17_SV60,negative,False,562,17,14,28,1,0,9,0.667
GSS,L17_SV60,positive,True,562,17,14,2,3,0,10,0.125
GSS,L17_SV61,negative,True,160,17,13,0,0,4,19,0.000
GSS,L17_SV61,positive,False,160,17,2,3,48,0,0,0.600
GSS,L17_SV62,negative,True,442,17,37,1,1,0,9,0.026
GSS,L17_SV62,positive,False,442,17,11,0,20,1,5,0.000
GSS,L17_SV63,negative,True,401,17,21,9,14,0,11,0.300
GSS,L17_SV63,positive,False,401,17,7,0,2,5,3,0.000
