candidate,sign,rank,z,raw,pid,position,kept_position,token,context,trace_z
L11/SV03,negative,16,-2.8789220829804805,-93.9613037109375,fineweb_discovery_0123,63,62, regarding," 3d animations create stunning powerpoint presentations and graphics.\nSo, if you’d like to acquire all of these fantastic photos⟦ regarding⟧ 3d powerpoint presentation templates, simply click save button to save these images to your personal computer. These are all set",",{-0.07}  if{-0.77}  you{+0.32} ’d{+0.20}  like{-1.02}  to{+0.49}  acquire{-1.92}  all{-0.82}  of{-0.66}  these{-1.40}  fantastic{-0.97}  photos{-0.30} ⟦ regarding{-2.88}⟧  {+0.97} 3{+1.52} d{+0.54}  powerpoint{+0.63}  presentation{-1.09}  templates{+0.16} ,{-0.80}  simply{-1.74}  click{-0.50}  save{-0.57}  button{-1.11}  to{-1.55}"
L11/SV03,negative,17,-2.861658208461246,-93.60247802734375,fineweb_discovery_0343,84,83, much," of all kinds of silver bracelets\n. Once a decent design is created in this kind of colour combination, you have pretty⟦ much⟧ fixed your entire jewellery box. For me this is a must have item in the jewellery closet. I have these in spare"," is{-1.22}  created{-1.72}  in{-0.46}  this{-0.21}  kind{+1.77}  of{-1.76}  colour{-0.62}  combination{-2.14} ,{-1.21}  you{-0.54}  have{-1.30}  pretty{-0.66} ⟦ much{-2.86}⟧  fixed{-1.30}  your{-0.80}  entire{-1.48}  jewellery{-0.03}  box{+0.43} .{-0.85}  For{-0.40}  me{-1.21}  this{-0.68}  is{-0.61}  a{+0.23}  must{-0.71}"
L11/SV03,negative,18,-2.858587329607956,-93.53865051269531,fineweb_discovery_0209,97,96, opportunity, of choosing specific places to visit and finding content that is relevant to you.\nUsing the website of the blogger is a great⟦ opportunity⟧ to discover about several hotels and cheap air ticket that will help you save money plus they are great alternatives for people looking for, to{-0.29}  you{-0.82} .\n{+0.37} Using{-1.39}  the{-0.31}  website{-0.58}  of{-1.24}  the{+0.08}  blogger{-0.67}  is{-0.88}  a{-0.91}  great{-2.12} ⟦ opportunity{-2.86}⟧  to{-1.63}  discover{-1.82}  about{-1.24}  several{-1.48}  hotels{+0.43}  and{-1.37}  cheap{+0.02}  air{+1.30}  ticket{-0.85}  that{-1.05}  will{-0.76}  help{-1.36}
L11/SV03,negative,19,-2.8414812937101557,-93.18310546875,fineweb_discovery_0188,82,81, offering," Sole Proprietorship firm in the year 1998 at Dera bassi (Punjab, India), we are involved in⟦ offering⟧ quality assured array of products. Apart from this we also engaged in providing Third Party Manufacturing And Franchise Service.\nMonday :Open","era{+1.42}  bass{+0.25} i{-1.05}  ({-0.12} Punjab{+0.97} ,{-0.98}  India{-0.04} ),{-1.38}  we{-0.30}  are{-0.85}  involved{-2.18}  in{+0.34} ⟦ offering{-2.84}⟧  quality{-1.08}  assured{-1.12}  array{-0.60}  of{-2.02}  products{-0.49} .{-0.37}  Apart{+0.72}  from{-1.47}  this{-1.50}  we{-1.02}  also{-0.01}  engaged{-1.59}"
L11/SV03,negative,20,-2.831301803827365,-92.97152709960938,fineweb_discovery_0250,15,14, underlying,".\nWhether the challenge is performance improvement or growth, Kline has the⟦ underlying⟧ Energy industry knowledge and leading-edge expertise in manufacturing and supply chain analysis, and market and competitive intelligence to help our clients gain"," the{-0.00}  challenge{-0.72}  is{-0.97}  performance{-0.44}  improvement{-1.98}  or{-1.28}  growth{+0.22} ,{-1.26}  K{+1.99} line{+2.03}  has{-0.42}  the{+0.07} ⟦ underlying{-2.83}⟧  Energy{+0.42}  industry{-0.47}  knowledge{-1.85}  and{-1.96}  leading{-1.04} -edge{-0.61}  expertise{-1.78}  in{-1.09}  manufacturing{-1.06}  and{-0.63}  supply{+0.14}  chain{+0.17}"
L11/SV03,negative,21,-2.8047669291649875,-92.42000579833984,fineweb_discovery_0019,14,13,creasing, for farmers looking to become more self-sufficient and avoid ever-in⟦creasing⟧ power bills from the power companies.\nThe team at Awarua Synergy are experts in helping farmers find the right Solar, farmers{+0.81}  looking{-0.73}  to{-0.03}  become{+0.29}  more{+0.97}  self{+2.37} -s{+2.88} ufficient{-0.12}  and{-0.45}  avoid{-1.09}  ever{-0.06} -in{+1.86} ⟦creasing{-2.80}⟧  power{+0.44}  bills{-0.86}  from{-1.26}  the{+0.71}  power{-0.32}  companies{-1.35} .\n{+0.27} The{+0.38}  team{+0.21}  at{-0.59}  A{+1.52} war{+1.76}
L11/SV03,negative,22,-2.801465165444531,-92.35137939453125,fineweb_discovery_0069,58,57, considered," an action that lowers the trustee’s income. Even if the beneficiary is designated in a way that prevents the assets from being⟦ considered⟧ available, Medicaid still applies a transfer penalty, sometimes called a gifting penalty, which prevents the trustee from being eligible for a"," beneficiary{-0.44}  is{-1.47}  designated{-1.08}  in{-0.37}  a{+0.96}  way{-1.16}  that{-1.09}  prevents{-0.43}  the{+1.35}  assets{+1.20}  from{-0.68}  being{-0.76} ⟦ considered{-2.80}⟧  available{-1.07} ,{-0.73}  Medicaid{+1.76}  still{-1.26}  applies{-0.83}  a{+0.35}  transfer{+0.29}  penalty{+0.74} ,{-0.69}  sometimes{-1.41}  called{-1.12}  a{+0.54}"
L11/SV03,negative,23,-2.7889863706206683,-92.09201049804688,fineweb_discovery_0038,12,11,ifying," to practicing accountability, there are three vital elements: Ident⟦ifying⟧ a metric, tracking, and reporting.\nMETRIC: What will you measure/observe?\nIdentify what specific action you can"," to{+1.06}  practicing{-0.70}  accountability{-0.59} ,{-0.78}  there{-0.70}  are{-0.89}  three{+0.21}  vital{-1.02}  elements{-0.28} :{-0.88}  Ident{+1.39} ⟦ifying{-2.79}⟧  a{-0.51}  metric{-0.72} ,{-1.64}  tracking{-1.22} ,{-1.23}  and{-0.81}  reporting{-0.94} .\n{+0.89} MET{+1.73} RIC{+0.20} :{-0.78}  What{-0.24}"
L11/SV03,negative,24,-2.7813187172180425,-91.9326400756836,fineweb_discovery_0102,63,62, mention,"’re left holding the bag, and will have to pay the bank for the amount of the check. This is not to⟦ mention⟧ the possibility of law suits and/or criminal charges you may face. If you thought that once a check cleared it was a", bank{+0.79}  for{-0.97}  the{+0.45}  amount{-0.61}  of{-1.01}  the{-0.04}  check{+0.27} .{+0.13}  This{-0.83}  is{-0.12}  not{-0.57}  to{-0.87} ⟦ mention{-2.78}⟧  the{+0.33}  possibility{-1.46}  of{+0.32}  law{+1.21}  suits{-0.42}  and{-1.24} /or{-1.92}  criminal{+0.89}  charges{-0.32}  you{-0.35}  may{-1.00}  face{-0.57}
L11/SV03,negative,25,-2.7749027607900425,-91.79928588867188,fineweb_discovery_0341,47,46, being, Mara). Emily comes to his attention in a depressed state via recent suicide attempt that lands her in the emergency room. Banks⟦ being⟧ a doctor overworked and maybe even ready to go home allows Emily to leave with only a script and her word that she, recent{-1.53}  suicide{+0.21}  attempt{-1.06}  that{-1.38}  lands{-0.49}  her{+0.31}  in{-0.83}  the{+0.45}  emergency{-0.58}  room{-0.34} .{-0.48}  Banks{+1.19} ⟦ being{-2.77}⟧  a{+0.15}  doctor{-0.32}  over{-0.49} worked{-0.21}  and{-1.34}  maybe{-2.03}  even{-1.75}  ready{-1.52}  to{-0.39}  go{-0.28}  home{+0.61}  allows{-1.31}
L11/SV03,negative,26,-2.7734491772066066,-91.76907348632812,fineweb_discovery_0397,100,99, nearly," painfully apparent to those around them. However, a cancer patient’s cognitive deficits from chemo are just as severe, albeit not⟦ nearly⟧ as noticeable to the outside world.\nA mild form of cognitive deficits is sometimes called “chemo brain.” These typically mild","’s{-1.30}  cognitive{-0.57}  deficits{-0.21}  from{-0.57}  chemo{+1.41}  are{-0.76}  just{-0.67}  as{-1.24}  severe{-1.24} ,{-0.68}  albeit{-2.43}  not{-0.16} ⟦ nearly{-2.77}⟧  as{+0.11}  noticeable{-2.10}  to{-0.85}  the{+1.02}  outside{-0.59}  world{-0.16} .\n{+0.49} A{-0.40}  mild{-0.12}  form{-0.16}  of{-0.60}  cognitive{-0.80}"
L11/SV03,negative,27,-2.739894888689166,-91.0716552734375,fineweb_discovery_0059,159,158, sufficient, is responsible for new information inscribe in home – page www.cili.lv or www.e-pica.lv .\nProvide a⟦ sufficient⟧ number of customers card creation. Think about new discounts and about new way how to advertise pizzeria “Chili pica,.c{+2.04} ili{+0.62} .lv{+1.53}  or{-1.22}  www{+0.41} .e{+2.04} -p{+0.96} ica{+0.47} .lv{+0.64}  .\n{+1.13} Provide{-1.50}  a{+0.32} ⟦ sufficient{-2.74}⟧  number{+0.63}  of{-1.84}  customers{-0.65}  card{+0.48}  creation{-1.73} .{-0.85}  Think{-0.25}  about{-1.41}  new{-0.41}  discounts{-0.14}  and{-0.89}  about{-1.37}
L11/SV03,negative,28,-2.7382937443480175,-91.03837585449219,fineweb_discovery_0205,216,215, are," want to be a successful handicapper or even sports bettor and also generate profit from your own wins, in that case below⟦ are⟧ a few of the secrets that will assist you in that special quest.\nAvoid the Bad Numbers\nTo succeed in your sports"," also{-1.77}  generate{-1.17}  profit{-0.41}  from{-0.55}  your{+0.98}  own{-1.18}  wins{-0.12} ,{-0.72}  in{-0.66}  that{+0.76}  case{-1.90}  below{-2.01} ⟦ are{-2.74}⟧  a{+0.90}  few{-1.88}  of{-0.60}  the{+0.63}  secrets{-0.26}  that{-1.21}  will{-0.03}  assist{-1.61}  you{-0.08}  in{-0.01}  that{-1.18}  special{-0.98}"
L11/SV03,negative,29,-2.7377791170288313,-91.02767944335938,fineweb_discovery_0054,52,51, wherein, had group discussions where participants were invited to share their lives based on the sessions. The participants were then led into a time⟦ wherein⟧ they examined their lives before the exposed Blessed Sacrament and once prepared were encouraged to make a good confession. The participants, on{-1.14}  the{+0.16}  sessions{-0.88} .{-0.38}  The{-0.47}  participants{-1.62}  were{+0.05}  then{-1.55}  led{+0.17}  into{-0.84}  a{+0.24}  time{+0.07} ⟦ wherein{-2.74}⟧  they{-0.79}  examined{-1.50}  their{+0.05}  lives{-0.79}  before{-1.21}  the{+0.42}  exposed{-0.68}  Blessed{+0.39}  Sac{+2.22} r{+1.90} ament{+0.15}  and{-0.72}
L11/SV03,negative,30,-2.7226868082872757,-90.7139892578125,fineweb_discovery_0231,33,32,ating," average. We have recorded a significant increase in non-payment notifications in H2 of 2017. We expect this deterior⟦ating⟧ trend to continue in 2018, as the British retail market remains highly competitive while facing changing shopping behaviour (i.e"," in{-0.87}  H{+1.97} 2{+1.17}  of{-0.73}  {+0.47} 201{+1.96} 7{-0.64} .{-0.97}  We{-0.67}  expect{-1.09}  this{+0.62}  deterior{-0.01} ⟦ating{-2.72}⟧  trend{-0.43}  to{-0.95}  continue{-1.38}  in{+0.45}  {+1.97} 201{+2.75} 8{-0.48} ,{-1.06}  as{-0.75}  the{+0.83}  British{+0.31}  retail{+0.37}"
L12/SV03,positive,1,4.815288859528415,84.99305725097656,fineweb_discovery_0211,88,87, Pr," predictable, at the very least to have a 2-24 hour window of notice before you have sex.\nTo initiate⟦ Pr⟧EP on demand you need to take 2 tablets of PrEP at the very least 2h before you have sex",24{+0.28}  hour{-0.27}  window{+0.44}  of{-1.04}  notice{-0.70}  before{-1.02}  you{+0.83}  have{-0.88}  sex{+1.45} .\n{-0.43} To{-1.45}  initiate{-0.61} ⟦ Pr{+4.82}⟧ EP{+1.37}  on{+1.83}  demand{-0.11}  you{-1.36}  need{-0.98}  to{-0.12}  take{-0.19}  {+3.56} 2{+1.22}  tablets{+0.40}  of{-0.40}  Pr{+2.13}
L12/SV03,positive,2,4.721158005508211,82.81576538085938,fineweb_discovery_0173,147,146,ate," to be potted on the potter’s wheel. With the Roman conquest of the area around 150 AD, Nab⟦ate⟧an pottery production started losing its thinness and polychrome decoration, becoming more crude and simple.\nNabatean"," the{+0.45}  Roman{+2.46}  conquest{+0.73}  of{-0.79}  the{+2.59}  area{+0.01}  around{+0.04}  {+0.99} 150{+1.82}  AD{+1.79} ,{-0.06}  Nab{+3.34} ⟦ate{+4.72}⟧ an{+1.09}  pottery{+0.94}  production{-0.13}  started{-0.84}  losing{-0.60}  its{+0.86}  thin{+1.51} ness{-0.20}  and{-0.43}  pol{+2.88} ych{+2.76} rome{+0.61}"
L12/SV03,positive,3,4.546549100761648,78.7769775390625,fineweb_discovery_0312,7,6, Rose, -- Offensive Coordinator Brian White represented⟦ Rose⟧-Hulman Football at two Lauren's First and Goal Football Camps last week. Just 12 years after the idea of, --{+1.72}  Offensive{+1.72}  Coordinator{+1.47}  Brian{+1.86}  White{+2.02}  represented{+1.09} ⟦ Rose{+4.55}⟧ -H{+3.68} ul{+3.90} man{+2.01}  Football{+1.83}  at{+1.67}  two{+1.79}  Lauren{+1.94} 's{-0.05}  First{+1.35}  and{+0.55}  Goal{+1.71}  Football{+1.31}
L12/SV03,positive,4,4.420060126603907,75.85122680664062,fineweb_discovery_0334,9,8, Gen," address being listed at 1428 North⟦ Gen⟧esee Avenue, everyone knows the house is actually on Elm Street:\nHighlights include an open, retro-modern kitchen, beautiful"," address{+1.38}  being{-1.32}  listed{-0.32}  at{+0.57}  {+1.89} 142{+1.28} 8{+0.87}  North{+2.37} ⟦ Gen{+4.42}⟧ ese{+3.18} e{+2.62}  Avenue{+0.53} ,{-0.89}  everyone{-1.10}  knows{-0.94}  the{-0.35}  house{+0.13}  is{-1.16}  actually{-1.48}  on{+0.40}  Elm{+2.01}"
L12/SV03,positive,5,4.272249532072163,72.43229675292969,fineweb_discovery_0079,5,4,af," University of Louisiana-L⟦af⟧ayette.\nAlso coming away with first-place finishes were Sabastian Wee and Anna Yang. Wee, 2012-13", University{+0.11}  of{+0.46}  Louisiana{+2.19} -L{+3.27} ⟦af{+4.27}⟧ ayette{+1.03} .\n{+0.79} Also{-0.18}  coming{-0.92}  away{-0.77}  with{-1.19}  first{-0.49} -place{+0.55}  finishes{-0.31}  were{-1.09}  Sab{+2.84} astian{-0.95}
L12/SV03,positive,6,4.144298040282878,69.47271728515625,fineweb_discovery_0128,85,84, Lib," of all was a sense of shared hope. He was an optimist, about Libya and about the potential for friendship between⟦ Lib⟧yans and Americans. He saw the promise of a free Libya, of a better future for Libyans and their children and"," optim{+0.48} ist{-0.86} ,{-1.77}  about{-1.15}  Libya{+1.97}  and{-1.22}  about{-1.38}  the{+1.43}  potential{-1.11}  for{-0.43}  friendship{+0.04}  between{-0.75} ⟦ Lib{+4.14}⟧ yans{+0.82}  and{-0.14}  Americans{+0.71} .{-0.29}  He{-0.81}  saw{-0.73}  the{+0.28}  promise{+0.08}  of{-0.92}  a{+0.63}  free{+0.43}  Libya{+0.96}"
L12/SV03,positive,7,4.143407467976795,69.45211791992188,fineweb_discovery_0071,11,10,ob," suggested we don't often see enough bite marks on tril⟦ob⟧ites. Hmm. Battle-scars, eh? So far I have not put any on this little critter. This"," suggested{-0.11}  we{+0.14}  don't{+0.50}  often{-1.30}  see{-0.14}  enough{-0.47}  bite{+1.87}  marks{+1.76}  on{+0.93}  tril{+3.16} ⟦ob{+4.14}⟧ ites{+1.50} .{-0.44}  Hmm{+0.72} .{+0.14}  Battle{+0.80} -sc{+1.87} ars{+1.10} ,{-0.24}  eh{+0.91} ?{-0.57}  So{+0.06}  far{-0.49}"
L12/SV03,positive,8,4.0442458699520065,67.15846252441406,fineweb_discovery_0242,25,24, Arts,", Jake Levesque, & Simon Larochette and recorded at The Sugar Shack Recording Studio with funding from the Ontario⟦ Arts⟧ Council, the Westminster College Foundation, and the Rotary Club of London-Lambeth.\nGood Company (2017) is"," recorded{+1.03}  at{+2.21}  The{+2.71}  Sugar{+3.51}  Shack{+2.35}  Recording{+0.87}  Studio{+1.19}  with{+1.51}  funding{+1.04}  from{+1.54}  the{+2.50}  Ontario{+3.39} ⟦ Arts{+4.04}⟧  Council{+1.97} ,{+0.50}  the{+1.31}  Westminster{+1.71}  College{+0.77}  Foundation{+0.25} ,{+0.26}  and{+0.79}  the{+2.18}  Rotary{+2.34}  Club{+1.57}  of{+2.20}"
L12/SV03,positive,9,4.042168197746075,67.11040496826172,fineweb_discovery_0190,20,19,os," image by jedphoto from Fotolia.com )\nCabo San Lucas, also known as Los Cab⟦os⟧, is a city at the southern tip of Baja California Sur, Mexico. Cabo has become a high-end vacation destination with",".com{+0.36}  )\n{+0.73} C{+1.64} abo{+1.98}  San{+2.45}  Lucas{+1.57} ,{-0.67}  also{-0.96}  known{-1.06}  as{+1.17}  Los{+2.38}  Cab{+2.56} ⟦os{+4.04}⟧ ,{-0.71}  is{-0.04}  a{-0.27}  city{+0.41}  at{-0.84}  the{+0.48}  southern{+0.22}  tip{+0.85}  of{-0.85}  Baja{+2.24}  California{+1.66}  Sur{+2.77}"
L12/SV03,positive,10,4.034131937129258,66.92452239990234,fineweb_discovery_0322,7,6, R," serial was released, but George⟦ R⟧. R. Martin’s income has grown significantly since 2011. The author has not finished the saga of the books"," serial{+1.88}  was{+0.62}  released{+0.42} ,{+0.17}  but{+0.03}  George{+2.05} ⟦ R{+4.03}⟧ .{+1.41}  R{+1.82} .{+0.96}  Martin{+2.26} ’s{+0.57}  income{+0.55}  has{+0.62}  grown{+0.40}  significantly{-0.99}  since{+0.43}  {+1.68} 201{+3.14}"
L12/SV03,positive,11,4.023831973647018,66.686279296875,fineweb_discovery_0017,247,246, tri, and I could shed my long sleeves and was happy I could finally feel my feet.\nThis was by far the most difficult⟦ tri⟧athlon of my life but am happy to say, finally{-1.61}  feel{-0.79}  my{+2.30}  feet{+0.15} .\n{+1.07} This{+0.50}  was{-1.17}  by{-0.42}  far{-1.83}  the{+0.02}  most{-0.25}  difficult{-0.92} ⟦ tri{+4.02}⟧ athlon{+1.10}  of{-0.89}  my{-0.09}  life{-0.98}  but{-1.57}  am{-0.72}  happy{-1.65}  to{+1.04}  say{-1.66}
L12/SV03,positive,12,3.9826251930445613,65.73314666748047,fineweb_discovery_0003,248,247, rect," than previously reported.\n""The technique is more precise in distinguishing between benign tumors and invasive cancers, and between tumors localized to the⟦ rect⟧al wall and tumors with transmural invasion"," benign{+1.39}  tumors{+0.76}  and{-0.26}  invasive{+1.44}  cancers{+0.48} ,{-0.32}  and{-0.15}  between{-0.99}  tumors{+1.19}  localized{+0.41}  to{+0.34}  the{+2.44} ⟦ rect{+3.98}⟧ al{+1.58}  wall{+1.51}  and{+0.00}  tumors{-0.16}  with{+0.70}  transm{+2.90} ural{+2.14}  invasion{+0.06}"
L12/SV03,positive,13,3.919464155889187,64.27220153808594,fineweb_discovery_0233,16,15,ost,". 2018, which also includes some initial calibration results from the Ge⟦ost⟧ationary Interferometric IR Sounder (GIIRS).\nHank Revercomb, Dave Tobin, Bob Knutes","8{+1.00} ,{+0.14}  which{-0.14}  also{+0.59}  includes{-0.30}  some{+0.17}  initial{+0.37}  calibration{+0.48}  results{+1.26}  from{+0.63}  the{+1.56}  Ge{+3.70} ⟦ost{+3.92}⟧ ation{+1.89} ary{+1.24}  Inter{+3.19} fer{+2.29} ometric{+0.79}  IR{+2.40}  Sound{+3.31} er{+1.05}  ({+1.72} GI{+2.55} IRS{+1.33} ).\n{+1.98}"
L12/SV03,positive,14,3.9091035015534943,64.03255462646484,fineweb_discovery_0036,133,132, coy," of the day so there must be something wrong with it. Maybe it has rabies.”\nContrary to popular belief,⟦ coy⟧otes are diurnal, so seeing them during the day does not mean they’re acting out of the ordinary. And in"," Maybe{-1.28}  it{+2.20}  has{+0.19}  rab{+3.80} ies{+1.28} .”\n{+0.62} Contr{+0.81} ary{-1.21}  to{-0.47}  popular{+0.03}  belief{-0.82} ,{-1.06} ⟦ coy{+3.91}⟧ otes{+1.97}  are{-0.42}  di{+2.06} urnal{+0.76} ,{-0.91}  so{-0.77}  seeing{-1.47}  them{+0.41}  during{-1.12}  the{+0.39}  day{+0.42}  does{+0.81}"
L12/SV03,positive,15,3.9039002503948064,63.912200927734375,fineweb_discovery_0258,6,5, mm," and antenna arrays operating at⟦ mm⟧Wave frequencies. Using virtual prototypes, we will simulate wideband transmitters and receivers including co-existence and interference scenarios,"," and{+0.84}  antenna{+2.39}  arrays{+1.42}  operating{+0.25}  at{+1.50} ⟦ mm{+3.90}⟧ Wave{+3.14}  frequencies{+0.88} .{+1.54}  Using{+0.02}  virtual{+2.13}  prototypes{+1.18} ,{+0.77}  we{+1.33}  will{+0.34}  simulate{+0.06}  wide{+2.02} band{+2.33}"
L12/SV03,positive,16,3.8687059873039917,63.098140716552734,fineweb_discovery_0378,172,171, Storm,"The Commission will publish its final report and recommendations to the Executive in April 2015.Sinn Féin health spokesperson for⟦ Storm⟧ont, Maeve McLaughlin, has welcomed the inquiry and has requested an immediate briefing.""We have been saying for"," in{-0.02}  April{+0.53}  {+2.30} 201{+2.99} 5{+1.15} .S{+2.82} inn{+2.98}  Fé{+3.28} in{+1.43}  health{+2.20}  spokesperson{+1.06}  for{+0.90} ⟦ Storm{+3.87}⟧ ont{+2.99} ,{+0.43}  Mae{+2.60} ve{+1.78}  Mc{+3.34} Laugh{+2.80} lin{+1.10} ,{+0.44}  has{+0.80}  welcomed{-0.18}  the{+1.28}  inquiry{+0.04}"
L12/SV03,positive,17,3.8554427269336586,62.79135513305664,fineweb_discovery_0096,8,7, dol,"itia animi, id est laborum et⟦ dol⟧orum fuga. Et harum quidem rerum facilis est et expedita distinctio. Nam libero tempore, cum soluta nobis","itia{+1.12}  animi{+1.67} ,{+0.56}  id{+2.48}  est{+1.57}  laborum{+1.44}  et{+2.48} ⟦ dol{+3.86}⟧ orum{+1.11}  fuga{+1.05} .{+0.63}  Et{+1.26}  harum{+2.32}  quidem{+1.30}  rerum{+1.56}  facil{+1.98} is{+0.95}  est{+1.25}  et{+1.61}  exped{+2.69}"
